,User agent,Version,OS,Hardware Type,Popularity,Software,Software Type
22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 OPR/50.0.2762.67",50.0,Windows,Computer,Common,,
23,"Mozilla/5.0 (Windows NT 5.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.99",52.0,Windows,Computer,Common,,
24,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36 OPR/56.0.3051.52",56.0,Windows,Computer,Common,,
25,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.89 Safari/537.36 OPR/49.0.2725.47",49.0,Windows,Computer,Common,,
26,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36 OPR/56.0.3051.52",56.0,Windows,Computer,Common,,
27,Opera/9.80 (Windows NT 6.2; WOW64) Presto/2.12.388 Version/12.18,12.0,Windows,Computer,Common,,
28,Opera/9.80 (Windows NT 6.2) Presto/2.12.388 Version/12.18,12.0,Windows,Computer,Common,,
29,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36 OPR/56.0.3051.52",56.0,Windows,Computer,Common,,
30,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36 OPR/56.0.3051.52",56.0,Windows,Computer,Common,,
31,Opera/9.10 (Windows NT 5.1; U; en),9.0,Windows,Computer,Common,,
32,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36 OPR/56.0.3051.52",56.0,Windows,Computer,Common,,
33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 OPR/48.0.2685.39",48.0,Windows,Computer,Common,,
34,Opera/9.80 (Macintosh; Intel Mac OS X 10.6.8; U; de) Presto/2.9.168 Version/11.52,11.0,Mac OS X,Computer,Common,,
35,Opera/9.80 (Windows NT 5.1; Win64; x64) Presto/2.12.388 Version/12.18,12.0,Windows,Computer,Common,,
36,"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36 OPR/36.0.2128.0 OMI/4.8.0.129.ALISHAN6.19 VIZIO-DTV/V7.20.8 (Vizio, D32f-E1, wireless)",36.0,Linux,Computer,Common,,
37,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36 OPR/56.0.3051.52",56.0,Windows,Computer,Common,,
38,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.89 Safari/537.36 OPR/49.0.2725.47",49.0,Windows,Computer,Common,,
39,Opera/9.80 (Windows NT 5.1; WOW64) Presto/2.12.388 Version/12.18,12.0,Windows,Computer,Common,,
40,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/46.0.2597.57",46.0,Windows,Computer,Common,,
41,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36 OPR/33.0.1990.115",33.0,Windows,Computer,Common,,
42,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 OPR/50.0.2762.67",50.0,Windows,Computer,Common,,
43,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.89 Safari/537.36 OPR/49.0.2725.47",49.0,Windows,Computer,Common,,
44,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36 OPR/44.0.2510.857",44.0,Windows,Computer,Common,,
45,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36 OPR/56.0.3051.116",56.0,Windows,Computer,Common,,
46,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 OPR/43.0.2442.1144 (Edition Yx)",43.0,Windows,Computer,Common,,
47,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 OPR/48.0.2685.52",48.0,Windows,Computer,Common,,
48,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 OPR/43.0.2442.1144 (Edition Yx)",43.0,Windows,Computer,Common,,
49,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36 OPR/53.0.2907.68",53.0,Windows,Computer,Common,,
0,"Mozilla/5.0 (Windows NT 6.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 OPR/48.0.2685.52",48.0,Windows,Computer,Common,,
1,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 OPR/48.0.2685.52",48.0,Windows,Computer,Common,,
2,Opera/9.80 (Windows NT 6.1; Win64; x64) Presto/2.12.388 Version/12.16,12.0,Windows,Computer,Common,,
3,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36 OPR/53.0.2907.99",53.0,Windows,Computer,Common,,
4,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.78 Safari/537.36 OPR/47.0.2631.39",47.0,Windows,Computer,Common,,
5,Opera/9.80 (X11; Linux x86_64; U; fr) Presto/2.9.168 Version/11.50,11.0,Linux,Computer,Common,,
6,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; en) Opera 8.0,8.0,Windows,Computer,Common,,
7,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.64",54.0,Windows,Computer,Common,,
8,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.64",54.0,Windows,Computer,Common,,
9,"Mozilla/5.0 (Windows NT 5.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.78 Safari/537.36 OPR/47.0.2631.39",47.0,Windows,Computer,Common,,
10,opera/9.80 (windows nt 5.1; u; en) presto/2.2.15 version/10.10,10.0,Windows,Computer,Common,,
11,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.64",54.0,Windows,Computer,Common,,
12,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.44",55.0,Windows,Computer,Common,,
13,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36 OPR/44.0.2510.857 (Edition Yx)",44.0,Windows,Computer,Common,,
14,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; en) Opera 8.02,8.0,Windows,Computer,Common,,
15,Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.17,12.0,Windows,Computer,Common,,
16,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; en) Opera 8.00,8.0,Windows,Computer,Common,,
17,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36 OPR/56.0.3051.116",56.0,Windows,Computer,Common,,
18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36 OPR/47.0.2631.71",47.0,Windows,Computer,Common,,
19,Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.8.131 Version/11.10,11.0,Windows,Computer,Common,,
20,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 OPR/90.0.4480.117",90.0,Windows,Computer,Common,,
21,Opera/9.80 (Windows NT 6.1; U; es-ES) Presto/2.9.181 Version/12.00,12.0,Windows,Computer,Common,,
22,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.78 Safari/537.36 OPR/47.0.2631.39",47.0,Windows,Computer,Common,,
23,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36 OPR/44.0.2510.1449",44.0,Windows,Computer,Common,,
24,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.64",54.0,Windows,Computer,Common,,
25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61",55.0,Windows,Computer,Common,,
26,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 OPR/48.0.2685.52",48.0,Windows,Computer,Common,,
27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36 OPR/56.0.3051.99",56.0,Windows,Computer,Common,,
28,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.89 Safari/537.36 OPR/49.0.2725.47",49.0,Windows,Computer,Common,,
29,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36 OPR/42.0.2393.517",42.0,Windows,Computer,Common,,
30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 OPR/90.0.4480.100",90.0,Windows,Computer,Common,,
31,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; ru) Opera 8.50,8.0,Windows,Computer,Common,,
32,"Mozilla/5.0 (Linux; Android; 4.1.2; GT-I9100 Build/000000) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1234.12 Mobile Safari/537.22 OPR/14.0.123.123",14.0,Android,Mobile - Phone,Common,,
33,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36 OPR/34.0.2036.47",34.0,Windows,Computer,Common,,
34,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 OPR/45.0.2552.898",45.0,Windows,Computer,Common,,
35,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.64",54.0,Windows,Computer,Common,,
36,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.54",54.0,Windows,Computer,Common,,
37,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36 OPR/44.0.2510.1449",44.0,Windows,Computer,Common,,
38,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36 OPR/32.0.1948.25",32.0,Windows,Computer,Common,,
39,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/46.0.2597.46",46.0,Windows,Computer,Common,,
40,Opera/8.00 (Windows NT 5.1; U; en),8.0,Windows,Computer,Common,,
41,Opera/9.80 (Windows NT 6.2; WOW64) Presto/2.12.388 Version/12.17,12.0,Windows,Computer,Common,,
42,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36 OPR/29.0.1795.47",29.0,Windows,Computer,Common,,
43,"Mozilla/5.0 (Linux; Android 5.1; X9009 Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Mobile Safari/537.36 OPR/37.0.2192.112031",37.0,Android,Mobile,Common,,
44,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 OPR/48.0.2685.39",48.0,Windows,Computer,Common,,
45,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.64",54.0,Windows,Computer,Common,,
46,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1) Opera 7.54 [en],7.0,Windows,Computer,Common,,
47,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.51",54.0,Windows,Computer,Common,,
48,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.64",54.0,Windows,Computer,Common,,
49,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36 OPR/91.0.4516.20",91.0,Windows,Computer,Common,,
0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36 OPR/91.0.4516.20",91.0,Windows,Computer,Common,,
1,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.64",54.0,Windows,Computer,Common,,
2,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.64",54.0,Windows,Computer,Common,,
3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/46.0.2597.57",46.0,Windows,Computer,Common,,
4,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.64",54.0,Windows,Computer,Common,,
5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 OPR/89.0.4447.104",89.0,Windows,Computer,Common,,
6,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.64",54.0,Windows,Computer,Common,,
7,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; en) Opera 9.0,9.0,Windows,Computer,Common,,
8,Opera/7.60 (Windows NT 5.2; U) [en] (IBM EVV/3.0/EAK01AG9/LE),7.0,Windows,Computer,Common,,
9,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36 OPR/38.0.2220.41",38.0,Linux,Computer,Common,,
10,Mozilla/5.0 (Windows NT 5.1; U; en) Opera 8.00,8.0,Windows,Computer,Common,,
11,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36 OPR/47.0.2631.80",47.0,Windows,Computer,Common,,
12,Opera/9.80 (X11; Linux zvav; U; en) Presto/2.12.423 Version/12.16,12.0,Linux,Computer,Common,,
13,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36 OPR/56.0.3051.104",56.0,Windows,Computer,Common,,
14,"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36 OPR/40.0.2207.0 OMI/4.9.0.237.Martell-2.258 Model/Hisense-MT5658-SDK4-9 (Hisense;HU65M5040UW;V0000.01.00a.I1207) CE-HTML/1.0 HbbTV/1.2.1 MTK5658US Hisense-MT5658-US",40.0,Linux,Computer,Common,,
15,Opera/9.80 (Windows NT 5.1; U; en) Presto/2.2.15 Version/10.00,10.0,Windows,Computer,Common,,
16,Opera/8.01 (Windows NT 5.1),8.0,Windows,Computer,Common,,
17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 OPR/58.0.3135.132",58.0,Windows,Computer,Common,,
18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36 OPR/56.0.3051.116",56.0,Windows,Computer,Common,,
19,Mozilla/4.0 (compatible; MSIE 5.0; Windows 95) Opera 6.01 [en],6.0,Windows,Computer,Common,,
20,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36 OPR/49.0.2725.64",49.0,Windows,Computer,Common,,
21,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/46.0.2597.57",46.0,Windows,Computer,Common,,
22,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1) Opera 7.50 [en],7.0,Windows,Computer,Common,,
23,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.71",54.0,Windows,Computer,Common,,
24,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36 OPR/62.0.3331.72",62.0,Windows,Computer,Common,,
25,Opera/9.00 (Windows NT 4.0; U; en),9.0,Windows,Computer,Common,,
26,Mozilla/4.0 (compatible; MSIE 5.0; Windows 2000) Opera 6.0 [en],6.0,Windows,Computer,Common,,
27,Opera/9.23 (Windows NT 5.1; U; en),9.0,Windows,Computer,Common,,
28,Opera/9.20 (Windows NT 6.0; U; en),9.0,Windows,Computer,Common,,
29,Opera/9.64 (Windows NT 5.1; U; en) Presto/2.1.1,9.0,Windows,Computer,Common,,
30,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1) Opera 7.23 [en],7.0,Windows,Computer,Common,,
31,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.76 Safari/537.36 OPR/43.0.2442.806",43.0,Windows,Computer,Common,,
32,Opera/9.24 (Windows NT 5.1; U; en),9.0,Windows,Computer,Common,,
33,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; en) Opera 8.54,8.0,Windows,Computer,Common,,
34,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59",86.0,Linux,Computer,Common,,
35,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 OPR/85.0.4341.28",85.0,Linux,Computer,Common,,
36,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36 OPR/18.0.1284.63",18.0,Windows,Computer,Common,,
37,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64",52.0,Windows,Computer,Common,,
38,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64",52.0,Windows,Computer,Common,,
39,Mozilla/4.0 (compatible; MSIE 6.0; Windows ME) Opera 7.11 [en],7.0,Windows,Computer,Common,,
40,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",26.0,Windows,Computer,Common,,
41,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36 OPR/60.0.3255.109",60.0,Windows,Computer,Common,,
42,Opera/7.54 (Windows NT 5.1; U) [pl],7.0,Windows,Computer,Common,,
43,Opera/9.21 (Windows NT 5.1; U; en),9.0,Windows,Computer,Common,,
44,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36 OPR/18.0.1284.63",18.0,Windows,Computer,Common,,
45,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36 OPR/60.0.3255.170",60.0,Windows,Computer,Common,,
46,Mozilla/4.0 (compatible; MSIE 6.0; MSIE 5.5; Windows NT 4.0) Opera 7.0 [en],7.0,Windows,Computer,Common,,
47,"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36 OPR/40.0.2207.0 OMI/4.9.0.183.Catcher.137 Model/Hisense-MSD6586 (Hisense;HU49K307UW;V0000.01.00a.I1116) MST6586",40.0,Linux,Computer,Common,,
48,"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36 OPR/40.0.2207.0 OMI/4.9.0.237.Clio.15 , _TV_D43-E2-UHD/17D-1.2.1.7-UHD (Vizio, D43-E2, Wired) Model/SigmaDesigns-SX7",40.0,Linux,Computer,Common,,
49,Opera/9.80 (Windows NT 6.2; Win64; x64) Presto/2.12.388 Version/12.17,12.0,Windows,Computer,Common,,
0,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.54",54.0,Windows,Computer,Common,,
1,Opera/9.63 (Windows NT 5.1; U; en) Presto/2.1.1,9.0,Windows,Computer,Common,,
2,"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36 OPR/40.0.2207.0 OMI/4.9.0.183.Catcher.137 Model/Hisense-MSD6586 (Hisense;HU55A6100UW;V0000.01.00a.J0326) MST6586",40.0,Linux,Computer,Common,,
3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 OPR/48.0.2685.35",48.0,Windows,Computer,Common,,
4,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36 OPR/34.0.2036.47",34.0,Windows,Computer,Common,,
5,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",26.0,Windows,Computer,Common,,
6,"Mozilla/5.0 (Linux; Android 6.0.1; CPH1701 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Mobile Safari/537.36 OPR/37.0.2192.112031",37.0,Android,Mobile,Common,,
7,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.89 Safari/537.36 OPR/49.0.2725.47",49.0,Windows,Computer,Common,,
8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36 OPR/56.0.3051.99",56.0,macOS,Computer,Common,,
9,Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.14,12.0,Windows,Computer,Common,,
10,Opera/9.22 (Windows NT 5.1; U; en),9.0,Windows,Computer,Common,,
11,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36 OPR/53.0.2907.99",53.0,Windows,Computer,Common,,
12,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; en) Opera 8.01,8.0,Windows,Computer,Common,,
13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.115 Safari/537.36 OPR/88.0.4412.74",88.0,Windows,Computer,Common,,
14,Opera/9.20 (Windows NT 5.1; U; en),9.0,Windows,Computer,Common,,
15,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.89 Safari/537.36 OPR/49.0.2725.47 (Edition Yx)",49.0,Windows,Computer,Common,,
16,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.51",54.0,Windows,Computer,Common,,
17,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36 OPR/47.0.2631.80",47.0,Windows,Computer,Common,,
18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36 OPR/37.0.2178.43",37.0,Windows,Computer,Common,,
19,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36 OPR/41.0.2353.69",41.0,Windows,Computer,Common,,
20,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36 OPR/38.0.2220.41",38.0,Windows,Computer,Common,,
